I m sorry I don't have any idea what to write about..	__FROM__ 	Chrome	others
The only way I could have a good time.	__FROM__ 	Chrome	others
The only was just a short walk away from home.	__FROM__ 	Chrome	others
This is the best, but the page, change your mind to it, and a half hours.	__FROM__ 	Chrome	others
I have been in the Nethr	__FROM__ 	Chrome	others
Bye Chrome and thanks Google for becoming a sell out.	__FROM__ 	Chrome	others
i am satisfied and very easy to use.	__FROM__ 	Chrome	others
best browser in the world	__FROM__ 	Chrome	others
thanks for nothing google.	__FROM__ 	Chrome	others
kinda slow but a good app	__FROM__ 	Chrome	others
it's fantastic app and fab too	__FROM__ 	Chrome	others
It is better than any other browser...	__FROM__ 	Chrome	others
Well...	__FROM__ 	Chrome	others
fast & security!!	__FROM__ 	Chrome	others
access & allow is good!!	__FROM__ 	Chrome	others
God bless!!!	__FROM__ 	Chrome	others
p.s.	__FROM__ 	Chrome	others
Joy, Peace, Love!!	__FROM__ 	Chrome	others
anyone is world!	__FROM__ 	Chrome	others
this app is the best of luck with it.	__FROM__ 	Chrome	others
If you have a great time.	__FROM__ 	Chrome	others
I think the only one that is the best of luck.	__FROM__ 	Chrome	others
thanks	__FROM__ 	Chrome	others
I am satisfide this app	__FROM__ 	Chrome	others
most to be allwes used	__FROM__ 	Chrome	others
Lets make it happen.	__FROM__ 	Chrome	others
awesome app just enjoyed it too much fun	__FROM__ 	Chrome	others
Happy New Year!	__FROM__ 	Chrome	others
it is one of my best app	__FROM__ 	Chrome	others
Improvements are always beneficial and non-threatening.	__FROM__ 	Chrome	others
It's reliable and good at what it does.	__FROM__ 	Chrome	others
improve your app and try to correct this.	__FROM__ 	Chrome	others
Look at Firefox for inspiration!	__FROM__ 	Chrome	others
Good for searching and looking up stuff	__FROM__ 	Chrome	others
constantly crashes at the moment	__FROM__ 	Chrome	others
This is the one tracking I welcome.	__FROM__ 	Chrome	others
The comments for your help.	__FROM__ 	Chrome	others
I have a look at the moment.	__FROM__ 	Chrome	others
Makes it hard to stay organised.	__FROM__ 	Chrome	others
very easy to use and good service	__FROM__ 	Chrome	others
this is a very good browser i loved	__FROM__ 	Chrome	others
Better even more than before...thanks for updates	__FROM__ 	Chrome	others
only one of its kind	__FROM__ 	Chrome	others
chromed out iphone 6s, girl you wet huh?	__FROM__ 	Chrome	others
I like this app.	__FROM__ 	Chrome	others
it is very simple and easy to use.	__FROM__ 	Chrome	others
very much disgusting i did not liked it	__FROM__ 	Chrome	others
it is very easy to ....... ....... ................. ... .. ... ................gfjInf	__FROM__ 	Chrome	others
It may lead to improvement in usage....	__FROM__ 	Chrome	others
I cnt du anything on it	__FROM__ 	Chrome	others
Nice work but still, Please make it better than my standards, thanks	__FROM__ 	Chrome	others
Can't do without it,love this	__FROM__ 	Chrome	others
one of the best app	__FROM__ 	Chrome	others
You kinda need Google.	__FROM__ 	Chrome	others
It's Google.	__FROM__ 	Chrome	others
keep going right way means improvement plus innovation.	__FROM__ 	Chrome	others
wow this update is coooooooooool	__FROM__ 	Chrome	others
I can not browse the internet.	__FROM__ 	Chrome	others
It tells me to install it again or update it yet it already has.	__FROM__ 	Chrome	others
funky chizzy: this app is the bomb fast and easy thank you goggle chrome.	__FROM__ 	Chrome	others
really you got my back	__FROM__ 	Chrome	others
Am always chat with friends.my ambitions is being a faithful man.	__FROM__ 	Chrome	others
this is an amazing app!	__FROM__ 	Chrome	others
it has been a good experience, love the app.	__FROM__ 	Chrome	others
mast app jaje excellemy performance	__FROM__ 	Chrome	others
thanks for ruining this trip	__FROM__ 	Chrome	others
so sorry me no MINI Would !?!?!	__FROM__ 	Chrome	others
It's very easy and fast to use	__FROM__ 	Chrome	others
If I was just the thing to remember that the UK, but the most important things.	__FROM__ 	Chrome	others
Google seems to be moving away from customizablity, which is the very reason Android has been so popular.	__FROM__ 	Chrome	others
This App is convenient and a above average search engine.	__FROM__ 	Chrome	others
best experience i have taken yet with a app	__FROM__ 	Chrome	others
very very good it ok app thanks🙏🙏🙏	__FROM__ 	Chrome	others
awesome, easy to use, and informative.	__FROM__ 	Chrome	others
i have like google chrom	__FROM__ 	Chrome	others
so irritating.	__FROM__ 	Chrome	others
nice & secure app.I like it.	__FROM__ 	Chrome	others
very very fast and secure browsing	__FROM__ 	Chrome	others
Great internet experience in a jiffy	__FROM__ 	Chrome	others
chrome....... a fantastic google browser love it.	__FROM__ 	Chrome	others
poda thallevolikale pundamakkale otha app othukaranam ucbrowsrinu cenema download chyan pattunila otah pooru poi chavada naykale	__FROM__ 	Chrome	others
Thame not faund ps add thame	__FROM__ 	Chrome	others
Expect advancement in new version.	__FROM__ 	Chrome	others
Used this for years no prob.	__FROM__ 	Gmail	others
I have been using it since couple of years and found it very very useful.	__FROM__ 	Gmail	others
OsO Well Eithan Dominique Orlando	__FROM__ 	Gmail	others
Please help.	__FROM__ 	Gmail	others
Very strange.	__FROM__ 	Gmail	others
Yeah Ok I think .	__FROM__ 	Gmail	others
THE best notification i think	__FROM__ 	Gmail	others
Very convenient to use and simplicity in itself.	__FROM__ 	Gmail	others
I love gmail.	__FROM__ 	Gmail	others
Its such a Great Thing	__FROM__ 	Gmail	others
I would not want to replace gmail with the inbox app.	__FROM__ 	Gmail	others
Understand this has been going on for years.	__FROM__ 	Gmail	others
switched from this to inbox and loved it.	__FROM__ 	Gmail	others
but it doesn't.	__FROM__ 	Gmail	others
Completely ruins the app.	__FROM__ 	Gmail	others
The app is user friendly.	__FROM__ 	Gmail	others
Kindly correct that.	__FROM__ 	Gmail	others
Awesome app!!	__FROM__ 	Gmail	others
Absolutely unreal.	__FROM__ 	Gmail	others
New :12/11/2018 so disgusted with Gmail.	__FROM__ 	Gmail	others
I've learned alot weapons and amunitions , there was only a few things that I wasn't sure about , but knowing how you look into all the subjects you speak of, your always going to give the yehs, and the nays according to years of knowledge that you and your associates have come to understand and live by , for that I want to thank you ., people like you will never give in to the establishment, thanks again !!!	__FROM__ 	Gmail	others
I don't have a gmail account, so I have no use for the app.	__FROM__ 	Gmail	others
its not good.	__FROM__ 	Gmail	others
very very good to operate	__FROM__ 	Gmail	others
super fentastek very nice app	__FROM__ 	Gmail	others
Love google !	__FROM__ 	Gmail	others
not very confident in use of tablet yet owing to epilepsy related amnesia	__FROM__ 	Gmail	others
Dale.....	__FROM__ 	Gmail	others
google llc apps are very good	__FROM__ 	Gmail	others
Always have had a gmail.	__FROM__ 	Gmail	others
It really sucks.	__FROM__ 	Gmail	others
Gmail is getting worse all the time.	__FROM__ 	Gmail	others
its could help eata understanding	__FROM__ 	Gmail	others
Very disappointing.	__FROM__ 	Gmail	others
I'm hating Gmail more and more every day.	__FROM__ 	Gmail	others
Hate is a four letter word rarely used by me.	__FROM__ 	Gmail	others
I hope they try and do something about that.	__FROM__ 	Gmail	others
Cannot send e en to myself	__FROM__ 	Gmail	others
It's essential for our life.	__FROM__ 	Gmail	others
Também escrevo textos em forma de crónicas.	__FROM__ 	Gmail	others
It's disturbing.	__FROM__ 	Instagram	others
wow i really like this app!	__FROM__ 	Instagram	others
experiencing this issue from the latest update.	__FROM__ 	Instagram	others
instagram is the internet right now.. five stars, hands down.	__FROM__ 	Instagram	others
This app it's really fun!	__FROM__ 	Instagram	others
it is good but bugs out a bit	__FROM__ 	Instagram	others
Deleting this app now.	__FROM__ 	Instagram	others
This instagram tv thing is really buggy.	__FROM__ 	Instagram	others
This app is excellent 👏🏻👏🏻👌🏻👌🏻	__FROM__ 	Instagram	others
its good app gb instagram	__FROM__ 	Instagram	others
well i don't love i like it	__FROM__ 	Instagram	others
very nice & a very very good	__FROM__ 	Instagram	others
no wonder the best always	__FROM__ 	Instagram	others
using this app is such a joy	__FROM__ 	Instagram	others
So nice is these app	__FROM__ 	Instagram	others
This app gets worse by the day.	__FROM__ 	Instagram	others
I just dl this to follow chanyeol tho lol	__FROM__ 	Instagram	others
Its okay but its acting dumb now	__FROM__ 	Instagram	others
i really like this app	__FROM__ 	Instagram	others
hasn't worked for days starting to get very annoyed the notifications are working though smh	__FROM__ 	Instagram	others
If i could get some help with this, or even a tip, I'd boosy the rating!	__FROM__ 	Instagram	others
liked the app a lot.	__FROM__ 	Instagram	others
It seems to b lyk fb....nd easy to use.....😆😆	__FROM__ 	Instagram	others
i love it so much.	__FROM__ 	Instagram	others
My sister loves this app, and is obsessed with it, but Instagram is very stupid.	__FROM__ 	Instagram	others
But i can't post video	__FROM__ 	Instagram	others
Okay .	__FROM__ 	Instagram	others
vids are skipping to the next before finishing and the audio of vids are playing over eachother.	__FROM__ 	Instagram	others
update this pos.	__FROM__ 	Instagram	others
so addicting!	__FROM__ 	Instagram	others
Superb !	__FROM__ 	Instagram	others
Make the Navbar white, ty.	__FROM__ 	Instagram	others
I can say, im overusing IG.	__FROM__ 	Instagram	others
Follow me//Siganme qleros ❤ elisa032701	__FROM__ 	Instagram	others
Just click install trust me ITS good	__FROM__ 	Instagram	others
awesome app... easy to use....	__FROM__ 	Instagram	others
Great app.	__FROM__ 	Instagram	others
Es muy buena aplicasion la ame 😍😍	__FROM__ 	Instagram	others
This is rather annoying.	__FROM__ 	Instagram	others
its best app which i tryed yett	__FROM__ 	Instagram	others
This app is very good it is the best app I have ever seen	__FROM__ 	Instagram	others
its best n works perfect	__FROM__ 	Instagram	others
pissed of .	__FROM__ 	Instagram	others
Nice job on last versions	__FROM__ 	Instagram	others
Very addicting and enjoyable.	__FROM__ 	Instagram	others
I love interacting with my friends on the app!	__FROM__ 	Instagram	others
Instagram is superb & i just love using it	__FROM__ 	Instagram	others
great way to espress my self and to share memories with friends an family	__FROM__ 	Instagram	others
very good app ....... iam also addicted	__FROM__ 	Instagram	others
this app is so good	__FROM__ 	Instagram	others
amazing app I love it:)	__FROM__ 	Instagram	others
best and better than any other app	__FROM__ 	Instagram	others
Its really good to stalk people 😂❤️👌	__FROM__ 	Instagram	others
actually they don't have time for reading feedback because they are busy to spying people..	__FROM__ 	Instagram	others
its fun.	__FROM__ 	Instagram	others
Elegant in its simplicity.	__FROM__ 	Instagram	others
This is best app.I luv it.	__FROM__ 	Instagram	others
i like this app because this app can make me happy	__FROM__ 	Instagram	others
when ever i am boted i get on this app and it helps my stress	__FROM__ 	Instagram	others
it is very nice app i like it	__FROM__ 	Instagram	others
I love it, and there are so many reasons why.	__FROM__ 	Instagram	others
This does not happen with any other app.	__FROM__ 	Instagram	others
its enjoyable than other app's	__FROM__ 	Instagram	others
It's great way of expression	__FROM__ 	Instagram	others
its unbelievable for meee...its too amazing	__FROM__ 	Instagram	others
either way.	__FROM__ 	Instagram	others
I think I am officially over this app.	__FROM__ 	Instagram	others
It is toxic anyway.	__FROM__ 	Instagram	others
Every single time I use this app I am reminded why I stopped using it before and why I don't recommend it to others...	__FROM__ 	Instagram	others
love using this app, definitely one of my favourites	__FROM__ 	Instagram	others
Feeling really bad.	__FROM__ 	Instagram	others
I am trying to build an audience and all these random changes that y'all are creating is making it difficult to use and enjoy Instagram.	__FROM__ 	Instagram	others
Every alternate day i get the action blocked message when i like posts and it's a little strange because earlier it never happened so frequently	__FROM__ 	Instagram	others
it is my one of the best app	__FROM__ 	Instagram	others
well designed app!	__FROM__ 	Instagram	others
Go and please follow me.	__FROM__ 	Instagram	others
Not bad for me 🤔	__FROM__ 	Instagram	others
i am using this app first time.on users opinion.it it will be super helpful for me to then i will update it.allwais	__FROM__ 	Instagram	others
Really good app.	__FROM__ 	Instagram	others
It's a great app.	__FROM__ 	Instagram	others
very good app,easy to use	__FROM__ 	Instagram	others
This is great for using Instagram.	__FROM__ 	Instagram	others
It is better than facebook	__FROM__ 	Instagram	others
The new update isn't very good, not a massive fan	__FROM__ 	Instagram	others
keep trying.	__FROM__ 	Instagram	others
I think it is amazing❤❤	__FROM__ 	Instagram	others
I love this app, it's just awesome...	__FROM__ 	Instagram	others
Been having it for years!	__FROM__ 	Instagram	others
when its glitching it sucks.	__FROM__ 	Instagram	others
recently updated.	__FROM__ 	Instagram	others
trash	__FROM__ 	Instagram	others
Like it but still waiting for my instagram stories to show	__FROM__ 	Instagram	others
it is a good sharable friendly app	__FROM__ 	Instagram	others
Please fix has been like this for 4 to 5 days now	__FROM__ 	Instagram	others
i like using this app.	__FROM__ 	Instagram	others
It is a very good app.	__FROM__ 	Instagram	others
The app is hanging a lot since past few weeks.	__FROM__ 	Instagram	others
I am in love with this app.	__FROM__ 	Instagram	others
Also, very socially friendly, and an App that is easy to work!	__FROM__ 	Instagram	others
incredible app jzzz luvng it	__FROM__ 	Instagram	others
orale DOPE...........its cool	__FROM__ 	Instagram	others
dope dope, doper then dope, the dopness, dope diggity dope dope dope.	__FROM__ 	Instagram	others
very happy .	__FROM__ 	Instagram	others
why my instagram hasn't log in?	__FROM__ 	Instagram	others
well it a nice place too meet grate people #much love	__FROM__ 	Instagram	others
go back to the way it was before last week!	__FROM__ 	Instagram	others
i go on it all the time	__FROM__ 	Instagram	others
it's just amazing😍😍😍😍Falling in love with insta 😊😊	__FROM__ 	Instagram	others
I really love this app but only on a mobile device.	__FROM__ 	Instagram	others
great app to pick up girls	__FROM__ 	Instagram	others
insta is nyc osm love you	__FROM__ 	Instagram	others
its so dope i love everything about it	__FROM__ 	Instagram	others
Still on Insta in 2019!	__FROM__ 	Instagram	others
this is why I stick to snapchat smh.	__FROM__ 	Instagram	others
Love this app !	__FROM__ 	Instagram	others
nice app, (axatpatel2110) my Instagram ID.	__FROM__ 	Instagram	others
great way to meet ppl.	__FROM__ 	Instagram	others
how do i fix this ?	__FROM__ 	Instagram	others
my ig stories are all cropped on sides.	__FROM__ 	Instagram	others
I am using OnePlus 6t and the stories zoom in and hence I'm not able to view the complete story.	__FROM__ 	Instagram	others
This app is awesome and I really like the new feautures on it.	__FROM__ 	Instagram	others
I love insta but i would love if you added funny filters 馃挆	__FROM__ 	Instagram	others
i loved this app thx instagram coz of instagram i got famous on tiktok thx instagram thx thx!!!!!	__FROM__ 	Instagram	others
It's working fine today.	__FROM__ 	Instagram	others
It still had issues.	__FROM__ 	Instagram	others
i like it get to follow me Fa.ith bahati	__FROM__ 	Instagram	others
I uninstalled Instagram because it was glitchy.	__FROM__ 	Instagram	others
Thank you Instagram.	__FROM__ 	Instagram	others
#1 social app follow me on beigh_xibran__	__FROM__ 	Instagram	others
Delete the new update where u need more comments so more view ur vids	__FROM__ 	Instagram	others
i love instagram but sometimes it just doesnt work (:(	__FROM__ 	Instagram	others
it's just wasting of time ..... 😐 😄	__FROM__ 	Instagram	others
i love this so much	__FROM__ 	Instagram	others
it's good really really good😁😁😁	__FROM__ 	Instagram	others
Still i m giving it a 5-star!	__FROM__ 	Instagram	others
good nd has effective standard	__FROM__ 	Instagram	others
The number of times it gets hanged drives me crazy.	__FROM__ 	Instagram	others
Its east to use ..👍	__FROM__ 	Instagram	others
i live for this app	__FROM__ 	Instagram	others
Please fix	__FROM__ 	Instagram	others
!🌍❤💕	__FROM__ 	Instagram	others
pls fix thissss	__FROM__ 	Instagram	others
it is pretty useful and I LOVE IT!!	__FROM__ 	Instagram	others
ask me a question not coming	__FROM__ 	Instagram	others
help me to solve it.... i il give 5 star later for sure 😊	__FROM__ 	Instagram	others
My phone is a Pocophone F1.	__FROM__ 	Instagram	others
great and awesome to usefully	__FROM__ 	Instagram	others
i hate how much it freeze but i love it	__FROM__ 	Instagram	others
this is an amazing app #loved_it❤💜	__FROM__ 	Instagram	others
It's awesome... ❤😘😍👍	__FROM__ 	Instagram	others
Left a positive rating back in 2012 and still loving this app!	__FROM__ 	Instagram	others
i love this app follow me on soul_hacker_14_3 👍🏼	__FROM__ 	Instagram	others
Need some more upgrade 👍👍💗💗💗💗	__FROM__ 	Instagram	others
An other favorite thing is this #instagood	__FROM__ 	Instagram	others
Otherwise it's owsome	__FROM__ 	Instagram	others
this is best social app😊😊	__FROM__ 	Instagram	others
Its easy to use love it	__FROM__ 	Instagram	others
I love this app a lot and could not live without it	__FROM__ 	Instagram	others
best addiction of social site	__FROM__ 	Instagram	others
easy to use i loved it 😊😊😊	__FROM__ 	Instagram	others
superb.. superb.. maza aagya.. maza aagya..	__FROM__ 	Instagram	others
how to stop ads all time coming damm	__FROM__ 	Instagram	others
I'm using Samsung Galaxy A8+.	__FROM__ 	Instagram	others
video is in super low quality!!!	__FROM__ 	Instagram	others
msz is not getting send	__FROM__ 	Instagram	others
keep the good work up.	__FROM__ 	Instagram	others
just one problem sometimes it glitches but not much , please try fixing this , but other then that this app is amazing.	__FROM__ 	Instagram	others
its really annoying.	__FROM__ 	Instagram	others
Just gotta look out for all the pretty girl's that want to scam someone for MONEY.	__FROM__ 	Instagram	others
it's the best app to use 😆😅😄😄😁	__FROM__ 	Instagram	others
most described and addicted app	__FROM__ 	Instagram	others
It's amazing, love it.	__FROM__ 	Instagram	others
Love everything about it.	__FROM__ 	Instagram	others
Me encanta la fotografia y aqui hay mucho que apreciar y seguir.	__FROM__ 	Instagram	others
I dont understand what is so hard to fix this issue.	__FROM__ 	Instagram	others
I love it and thats it sooo...bye	__FROM__ 	Instagram	others
worst experience currently i m facing login issue with my id but i mailed alot i requested support team no 1 is giving me access of my account how sad it is..	__FROM__ 	Instagram	others
Please fix the issue!	__FROM__ 	Instagram	others
Its extremely annoying.	__FROM__ 	Instagram	others
I like this app, and it had no problems in the past, but since recently, when I see a video and I scroll down to see the next, the sound of the previous video will play together with the sound of the next video, until I close the app.	__FROM__ 	Instagram	others
Fix this asap	__FROM__ 	Instagram	others
just received S9 for xmas and my Instagram account is not compatible with new phones FIX ASAP!!	__FROM__ 	Instagram	others
instagram bahot achha hai but ye hang bahot hota hai ..lgatar agr ap lge ho to hang hone lgta ha	__FROM__ 	Instagram	others
l love i love love love	__FROM__ 	Instagram	others
Videos are beyond blurry!!	__FROM__ 	Instagram	others
The app is great but recently its been freezing like 4-6 times a day.	__FROM__ 	Instagram	others
Please fix it asap!	__FROM__ 	Instagram	others
Used to love it, but it seems to be freezing alot lately.	__FROM__ 	Instagram	others
This makes my day.	__FROM__ 	Instagram	others
It is dial up speed quality or without wifi quality!!	__FROM__ 	Instagram	others
been using it for a long time that's cool	__FROM__ 	Instagram	others
Just started trying to enjoy it	__FROM__ 	Instagram	others
its wow for this app .	__FROM__ 	Instagram	others
most of bugs that annoy me are those when Stories Audio-Video get non synchronized , and when you write something on the video and can't edit the text so it becomes attached to the video and ruins it.	__FROM__ 	Instagram	others
its really good app i like it	__FROM__ 	Instagram	others
worth it	__FROM__ 	Instagram	others
I am happy to work on it	__FROM__ 	Instagram	others
it is a good social media app.	__FROM__ 	Instagram	others
i've been using this app for 2 years and i like it.	__FROM__ 	Instagram	others
thats a great platform for influencers, photographers, brands etc... 馃憞 @chirvisuals	__FROM__ 	Instagram	others
but its good.	__FROM__ 	Instagram	others
superb app really i cant believe that such tyes of apps are also there	__FROM__ 	Instagram	others
would be good for business and retail to contribute to.	__FROM__ 	Instagram	others
very good neat app easy to use and nice to share pics with family and friends.	__FROM__ 	Instagram	others
nice ppl and nice photos	__FROM__ 	Instagram	others
the videos start playing in high resolution but 4 seconds later it drops to the lowest resolution possible.	__FROM__ 	Instagram	others
the videos in my feed and some pages has low quality even though I have perfect internet connection both wifi and data.	__FROM__ 	Instagram	others
Perfect.	__FROM__ 	Instagram	others
hope this gets fix	__FROM__ 	Instagram	others
i like it i just post it allllllll i want and i have followed so many i love it!	__FROM__ 	Instagram	others
Unsafe.	__FROM__ 	Twitter	others
Fix this.	__FROM__ 	Twitter	others
Stay away.	__FROM__ 	Twitter	others
I want this app to be more informative	__FROM__ 	Twitter	others
good app to keep.up with peoples opinions	__FROM__ 	Twitter	others
i am angry about how our vets arre being treated.	__FROM__ 	Twitter	others
It us simple and easy to use for trending.	__FROM__ 	Twitter	others
the best of the best	__FROM__ 	Twitter	others
It's so liberal and obnoxious.	__FROM__ 	Twitter	others
Has served me very well at home and abroad.	__FROM__ 	Twitter	others
Lyk so twitter app invite you friends	__FROM__ 	Twitter	others
Liked the older version better.	__FROM__ 	Twitter	others
I love Twitter it is my favorite app and it's better than Instagram and it's good and amazing	__FROM__ 	Twitter	others
The app is smooth.	__FROM__ 	Twitter	others
Good app, keep it going👍	__FROM__ 	Twitter	others
but now it is like my home 😎❤️❤️	__FROM__ 	Twitter	others
First time app was so much boring to me.	__FROM__ 	Twitter	others
I love this app but I'm not 100% happy with it.	__FROM__ 	Twitter	others
Wow.	__FROM__ 	Twitter	others
It's really interesting app ever.	__FROM__ 	Twitter	others
"A ""must have"" app in these exciting political times."	__FROM__ 	Twitter	others
I Love Twitter great to talk to your favorite people	__FROM__ 	Twitter	others
I love this social media tool more than any other.	__FROM__ 	Twitter	others
Please fix this.	__FROM__ 	Twitter	others
good job guys.	__FROM__ 	Twitter	others
Simply the best	__FROM__ 	Twitter	others
one of the best social media application	__FROM__ 	Twitter	others
never been hacked so often	__FROM__ 	Twitter	others
i have been trying to get in touch with the president with no success.	__FROM__ 	Twitter	others
Very easy interface.	__FROM__ 	Twitter	others
It's great to tweet.	__FROM__ 	Twitter	others
"please enable ""edit"" of twits."	__FROM__ 	Twitter	others
it is a mess out there.	__FROM__ 	Twitter	others
thats crooked.	__FROM__ 	Twitter	others
Made for legit woman-hating SCUM, by legit woman-hating SCUM.	__FROM__ 	Twitter	others
This newest app is quite incredible 😆	__FROM__ 	Twitter	others
Twitter is not working at all.	__FROM__ 	Twitter	others
is amazing and epic and cool and best	__FROM__ 	Twitter	others
Very good app.	__FROM__ 	Twitter	others
Twitter is good to update yourself but for new users who are not much friendly to it does not know how to use this, how to comment, meaning of Retweet, hashtag etc...	__FROM__ 	Twitter	others
Great integration, very snappy.	__FROM__ 	Twitter	others
Watch thousands of women get banned from the site for stating factual science and biology: A woman is an adult human female by the way, you deranged pieces of shite, and women do not have penises.	__FROM__ 	Twitter	others
its a great app but you see, i dont.	__FROM__ 	Twitter	others
Great thanks, app works for me!	__FROM__ 	Twitter	others
Great up to date information happening around the world.	__FROM__ 	Twitter	others
Very interactive and interesting app...	__FROM__ 	Twitter	others
I love it!	__FROM__ 	Twitter	others
Neat of course.	__FROM__ 	Twitter	others
Twitter is the WORLD'S greatest App	__FROM__ 	Twitter	others
its quite frustrating.	__FROM__ 	Twitter	others
Be careful with your time on it.	__FROM__ 	Twitter	others
use it all the time.	__FROM__ 	Twitter	others
Fantastic app.	__FROM__ 	Twitter	others
So terrible.	__FROM__ 	Twitter	others
When i log out i automaticlly log in STOP IT	__FROM__ 	Twitter	others
It's fast and Easy to use , love it	__FROM__ 	Twitter	others
Sofa king annoying.	__FROM__ 	Twitter	others
fab app no issues at all	__FROM__ 	Twitter	others
melhor rede social.	__FROM__ 	Twitter	others
App está ótimo também!	__FROM__ 	Twitter	others
love keeping up with Trump	__FROM__ 	Twitter	others
Need help ASAP Mr. President Donald Trump!	__FROM__ 	Twitter	others
Fix it please.	__FROM__ 	Twitter	others
dope and i love it	__FROM__ 	Twitter	others
Thank you.	__FROM__ 	Twitter	others
Altogether it's good as of now	__FROM__ 	Twitter	others
Painfully slow experince.	__FROM__ 	Twitter	others
good app for my purposes.	__FROM__ 	Twitter	others
Twitter is just amazing fr	__FROM__ 	Twitter	others
greatest professional learning network there is for teachers.	__FROM__ 	Twitter	others
this is for old version	__FROM__ 	Twitter	others
Good apps.	__FROM__ 	Twitter	others
Been using it for years.	__FROM__ 	Twitter	others
from bts yah you know im army hahaha	__FROM__ 	Twitter	others
find it more useful .	__FROM__ 	Twitter	others
Please reply	__FROM__ 	Twitter	others
Twitter is the best social media app out there.	__FROM__ 	Twitter	others
It's the best way to keep in touch with the news	__FROM__ 	Twitter	others
i hardly foget to use it my favrouite one app 💙	__FROM__ 	Twitter	others
I really need the account.	__FROM__ 	Twitter	others
worst	__FROM__ 	Twitter	others
Good up to date info.	__FROM__ 	Twitter	others
very easy to use!	__FROM__ 	Twitter	others
Thanks you are my #1	__FROM__ 	Twitter	others
thanks	__FROM__ 	Twitter	others
Thank you for all that you do.	__FROM__ 	Twitter	others
It's nice but they can make it easier	__FROM__ 	Twitter	others
It's great app.	__FROM__ 	Twitter	others
Keeps me updated	__FROM__ 	Twitter	others
nice app with no glitches	__FROM__ 	Twitter	others
love that's the tweets are longer	__FROM__ 	Twitter	others
That suck part from twitter.	__FROM__ 	Twitter	others
Very nice app.	__FROM__ 	Twitter	others
Thanks	__FROM__ 	Twitter	others
l enjoy this app!	__FROM__ 	Twitter	others
Good.	__FROM__ 	Twitter	others
Please fix as it was perfect before this update.	__FROM__ 	Twitter	others
The app itself from a functionality standpoint is superb.	__FROM__ 	Twitter	others
After the new update the trending page is waaaaaay off.	__FROM__ 	Twitter	others
Seasons Greetings from all of us @KittyCamClub	__FROM__ 	Twitter	others
please do something.	__FROM__ 	Twitter	others
its really easy.	__FROM__ 	Twitter	others
I think it pretty great app	__FROM__ 	Twitter	others
completely annoying .	__FROM__	Uber	others
i am beyond upset .	__FROM__	Uber	others
Driver Alvin was very professional and courteous .	__FROM__	Uber	others
thanks uber I will now drive drunk .	__FROM__	Uber	others
Lame .	__FROM__	Uber	others
excelente	__FROM__	Uber	others
received 2 tandoori chicken Biryani not cooked well and 1 boneless chicken Biryani without pieces .	__FROM__	Uber	others
sign me up to get rides	__FROM__	Uber	others
Rider beware .	__FROM__	Uber	others
great	__FROM__	Uber	others
I am using lyft exclusively from now on	__FROM__	Uber	others
good application	__FROM__	Uber	others
ok	__FROM__	Uber	others
Using Lyft while Uber fixes this problem .	__FROM__	Uber	others
love it	__FROM__	Uber	others
Very misleading !	__FROM__	Uber	others
good ride	__FROM__	Uber	others
very good	__FROM__	Uber	others
very bad	__FROM__	Uber	others
Pretty good , but I prefer a pedicab .	__FROM__	Uber	others
Garbage .	__FROM__	Uber	others
Lyft can not get to Oz soon enough !	__FROM__	Uber	others
Don't.use it so do not know nothing .	__FROM__	Uber	others
very bad experience	__FROM__	Uber	others
Fare to Delhi airport was shown as Rs 215 all inclusive .	__FROM__	Uber	others
the application is crappy .	__FROM__	Uber	others
crappy uber !	__FROM__	Uber	others
they are asking CASH only .	__FROM__	Uber	others
super	__FROM__	Uber	others
good service	__FROM__	Uber	others
I use uber A LOT and I USED TO love it !	__FROM__	Uber	others
Time to switch to Lyft .	__FROM__	Uber	others
